UNIPROT_AC:A0A0H2USG1,UNIPROT_AC:P62837,1
UNIPROT_AC:Q8VSC3,UNIPROT_AC:P62837,1
UNIPROT_AC:Q5X159,UNIPROT_AC:P62837,1
NCBI_ACC:NP_290261,UNIPROT_AC:Q9UQB8,1
UNIPROT_AC:B7UM99,UNIPROT_AC:Q9UQB8,1
UNIPROT_AC:P88995,UNIPROT_AC:P36941,1
UNIPROT_AC:P31345,UNIPROT_AC:P52294,1
UNIPROT_AC:P88995,UNIPROT_AC:P18850,1
UNIPROT_AC:Q90VU7,UNIPROT_AC:Q8WUM4,1
NCBI_ACC:NP_579881,UNIPROT_AC:Q8WUM4,1
UNIPROT_AC:Q88019,UNIPROT_AC:Q8WUM4,1
UNIPROT_AC:O90156,UNIPROT_AC:Q8WUM4,1
UNIPROT_AC:P26806,UNIPROT_AC:Q8WUM4,1
INTACT:EBI-15621073,UNIPROT_AC:Q8WUM4,1
UNIPROT_AC:Q306M3,UNIPROT_AC:Q8WUM4,1
UNIPROT_AC:P32505,UNIPROT_AC:Q92973,1
UNIPROT_AC:Q99383,UNIPROT_AC:Q92973,1
UNIPROT_AC:P38217,UNIPROT_AC:P52272,1
UNIPROT_AC:P03081,UNIPROT_AC:P30153,1
UNIPROT_AC:P24768,UNIPROT_AC:O75376,1
UNIPROT_AC:Q53971,UNIPROT_AC:P02751,1
UNIPROT_AC:O41931,UNIPROT_AC:P02751,1
UNIPROT_AC:P14738,UNIPROT_AC:P02751,1
UNIPROT_AC:O41949,UNIPROT_AC:P02751,1
UNIPROT_AC:Q01924,UNIPROT_AC:P02751,1
UNIPROT_AC:P12504,UNIPROT_AC:Q15370,1
UNIPROT_AC:P69723,UNIPROT_AC:Q15370,1
UNIPROT_AC:P12504,UNIPROT_AC:Q15369,1
UNIPROT_AC:Q2KRY9,UNIPROT_AC:Q8WUF5,1
UNIPROT_AC:Q6VGT1,UNIPROT_AC:Q8WUF5,1
UNIPROT_AC:Q5ZSD5,UNIPROT_AC:P29972,1
UNIPROT_AC:P88988,UNIPROT_AC:P02647,1
UNIPROT_AC:O41963,UNIPROT_AC:P02647,1
NCBI_ACC:NP_070147,UNIPROT_AC:Q9UPQ9,1
UNIPROT_AC:Q6XW05,UNIPROT_AC:P61586,1
UNIPROT_AC:Q99XV0,UNIPROT_AC:P02671,1
UNIPROT_AC:O41946,UNIPROT_AC:P02671,1
UNIPROT_AC:Q9QAI7,UNIPROT_AC:P02671,1
UNIPROT_AC:Q77YG1,UNIPROT_AC:O15524,1
UNIPROT_AC:P04591,UNIPROT_AC:O15524,1
UNIPROT_AC:Q93KQ6,UNIPROT_AC:P60709,1
UNIPROT_AC:Q8I2J4,UNIPROT_AC:P60709,1
UNIPROT_AC:D3YRZ7,UNIPROT_AC:P60842,1
UNIPROT_AC:P16749,UNIPROT_AC:P60842,1
UNIPROT_AC:P40344,UNIPROT_AC:Q9GZQ8,1
UNIPROT_AC:P38862,UNIPROT_AC:Q9GZQ8,1
UNIPROT_AC:Q6TQR6,UNIPROT_AC:P05161,1
UNIPROT_AC:P03495,UNIPROT_AC:P05161,1
UNIPROT_AC:P03502,UNIPROT_AC:P05161,1
UNIPROT_AC:Q8VSD5,UNIPROT_AC:P61088,1
UNIPROT_AC:P04618,UNIPROT_AC:P17844,1
UNIPROT_AC:Q6VGT1,UNIPROT_AC:P17844,1
UNIPROT_AC:Q2KRY9,UNIPROT_AC:P17844,1
UNIPROT_AC:A6H4P0,UNIPROT_AC:Q12906,1
UNIPROT_AC:P08325,UNIPROT_AC:Q12906,1
UNIPROT_AC:A6H4P0,UNIPROT_AC:P07910,1
UNIPROT_AC:P88983,UNIPROT_AC:P07910,1
UNIPROT_AC:P08325,UNIPROT_AC:P07910,1
UNIPROT_AC:P38217,UNIPROT_AC:P35637,1
UNIPROT_AC:P15917,UNIPROT_AC:P61923,1
UNIPROT_AC:P34015,UNIPROT_AC:P47992,1
UNIPROT_AC:Q2F862,UNIPROT_AC:P47992,1
UNIPROT_AC:P04608,UNIPROT_AC:O60563,1
UNIPROT_AC:P03204,UNIPROT_AC:Q9Y676,1
UNIPROT_AC:P03281,UNIPROT_AC:P00742,1
UNIPROT_AC:O41931,UNIPROT_AC:P02768,1
UNIPROT_AC:P88993,UNIPROT_AC:P02768,1
UNIPROT_AC:O41970,UNIPROT_AC:P02768,1
UNIPROT_AC:P89884,UNIPROT_AC:P02768,1
UNIPROT_AC:O41947,UNIPROT_AC:P29122,1
UNIPROT_AC:P03122,UNIPROT_AC:Q96L91,1
UNIPROT_AC:P03120,UNIPROT_AC:Q96L91,1
NCBI_ACC:NP_579881,UNIPROT_AC:Q9H3S7,1
UNIPROT_AC:O41947,UNIPROT_AC:Q96RL1,1
UNIPROT_AC:O41970,UNIPROT_AC:Q99996,1
UNIPROT_AC:O41946,UNIPROT_AC:P34741,1
UNIPROT_AC:O41958,UNIPROT_AC:Q16236,1
UNIPROT_AC:P17382,UNIPROT_AC:P55210,1
UNIPROT_AC:Q9QR71,UNIPROT_AC:Q9UBC3,1
UNIPROT_AC:O41949,UNIPROT_AC:P05106,1
UNIPROT_AC:O41957,UNIPROT_AC:Q9P2M7,1
UNIPROT_AC:P07830,UNIPROT_AC:P07737,1
UNIPROT_AC:P60010,UNIPROT_AC:P07737,1
UNIPROT_AC:P41832,UNIPROT_AC:P07737,1
UNIPROT_AC:Q5PP90,UNIPROT_AC:Q13153,1
UNIPROT_AC:Q02840,UNIPROT_AC:Q92556,1
INTACT:EBI-7355238,UNIPROT_AC:Q92556,1
UNIPROT_AC:Q9R8E4,UNIPROT_AC:P60953,1
UNIPROT_AC:Q6XW05,UNIPROT_AC:P60953,1
UNIPROT_AC:Q6XVY7,UNIPROT_AC:P60953,1
UNIPROT_AC:O41941,UNIPROT_AC:P35580,1
UNIPROT_AC:O41964,UNIPROT_AC:Q14152,1
UNIPROT_AC:O41964,UNIPROT_AC:P46777,1
UNIPROT_AC:P53297,UNIPROT_AC:Q13148,1
UNIPROT_AC:P16749,UNIPROT_AC:Q9P0J0,1
UNIPROT_AC:P03139,UNIPROT_AC:O75843,1
UNIPROT_AC:P88980,UNIPROT_AC:P46379,1
UNIPROT_AC:H9L447,UNIPROT_AC:O14966,1
UNIPROT_AC:O89293,UNIPROT_AC:P50570,1
UNIPROT_AC:Q9QPN3,UNIPROT_AC:P50570,1
UNIPROT_AC:O70903,UNIPROT_AC:P50570,1
UNIPROT_AC:Q88019,UNIPROT_AC:P50570,1
UNIPROT_AC:P03407,UNIPROT_AC:P50570,1
UNIPROT_AC:Q994M8,UNIPROT_AC:P50570,1
UNIPROT_AC:O41790,UNIPROT_AC:P50570,1
UNIPROT_AC:P89884,UNIPROT_AC:P02792,1
UNIPROT_AC:O41958,UNIPROT_AC:P02792,1
UNIPROT_AC:Q5ZVS2,UNIPROT_AC:P68104,1
UNIPROT_AC:P55980,UNIPROT_AC:P05556,1
UNIPROT_AC:P55980,UNIPROT_AC:Q7KZI7,1
UNIPROT_AC:P88996,UNIPROT_AC:Q14203,1
UNIPROT_AC:O41964,UNIPROT_AC:Q14203,1
NCBI_ACC:NP_044650,UNIPROT_AC:Q71SY5,1
UNIPROT_AC:G8HBG2,UNIPROT_AC:Q71SY5,1
UNIPROT_AC:P52286,UNIPROT_AC:O75586,1
UNIPROT_AC:P0C6U8,UNIPROT_AC:P62753,1
UNIPROT_AC:O41957,UNIPROT_AC:Q9UJY4,1
UNIPROT_AC:Q6TVW2,UNIPROT_AC:P63208,1
UNIPROT_AC:Q6TVJ2,UNIPROT_AC:P63208,1
UNIPROT_AC:Q6TVJ1,UNIPROT_AC:P63208,1
UNIPROT_AC:Q6TVJ4,UNIPROT_AC:P63208,1
UNIPROT_AC:Q6TVJ7,UNIPROT_AC:P63208,1
UNIPROT_AC:Q6TVJ1,UNIPROT_AC:Q86VP6,1
INTACT:EBI-15928529,UNIPROT_AC:Q13620,1
UNIPROT_AC:Q72500,UNIPROT_AC:Q13619,1
INTACT:EBI-15928529,UNIPROT_AC:Q13619,1
UNIPROT_AC:Q9QMH9,UNIPROT_AC:Q13619,1
UNIPROT_AC:P12504,UNIPROT_AC:Q13617,1
UNIPROT_AC:P16749,UNIPROT_AC:P11940,1
UNIPROT_AC:D3YRZ7,UNIPROT_AC:P11940,1
UNIPROT_AC:O41970,UNIPROT_AC:Q96SN8,1
UNIPROT_AC:O41941,UNIPROT_AC:Q96SN8,1
UNIPROT_AC:O41958,UNIPROT_AC:O94875,1
UNIPROT_AC:P88991,UNIPROT_AC:Q9ULT8,1
UNIPROT_AC:P03231,UNIPROT_AC:P06756,1
UNIPROT_AC:Q82506,UNIPROT_AC:Q9UBU9,1
INTACT:EBI-7355238,UNIPROT_AC:Q92608,1
UNIPROT_AC:Q02840,UNIPROT_AC:Q92608,1
UNIPROT_AC:P40136,UNIPROT_AC:P62158,1
UNIPROT_AC:P15318,UNIPROT_AC:P62158,1
UNIPROT_AC:P0DKX7,UNIPROT_AC:P62158,1
UNIPROT_AC:P04591-PRO_0000038598,UNIPROT_AC:Q99816,1
NCBI_ACC:NP_579883,UNIPROT_AC:Q99816,1
UNIPROT_AC:Q82506,UNIPROT_AC:O00459,1
UNIPROT_AC:P03496,UNIPROT_AC:O00459,1
UNIPROT_AC:Q2F862,UNIPROT_AC:P13501,1
UNIPROT_AC:Q82506,UNIPROT_AC:P52948,1
UNIPROT_AC:B7UI22,UNIPROT_AC:Q8N5C8,1
UNIPROT_AC:P88983,UNIPROT_AC:Q9BVJ6,1
UNIPROT_AC:O41952,UNIPROT_AC:Q9Y383,1
UNIPROT_AC:P16749,UNIPROT_AC:P04406,1
UNIPROT_AC:Q7MWG4,UNIPROT_AC:P04406,1
UNIPROT_AC:P88993,UNIPROT_AC:O95373,1
UNIPROT_AC:P35963,UNIPROT_AC:P40337,1
UNIPROT_AC:O41970,UNIPROT_AC:Q9H4A3,1
UNIPROT_AC:O41964,UNIPROT_AC:Q9H4A3,1
UNIPROT_AC:P88991,UNIPROT_AC:Q9H4A3,1
UNIPROT_AC:P88988,UNIPROT_AC:Q9H4A3,1
UNIPROT_AC:O41951,UNIPROT_AC:Q9H4A3,1
UNIPROT_AC:P88995,UNIPROT_AC:Q9H4A3,1
UNIPROT_AC:P16749,UNIPROT_AC:P18615,1
UNIPROT_AC:P88995,UNIPROT_AC:P13164,1
UNIPROT_AC:P41910,UNIPROT_AC:P68400,1
UNIPROT_AC:Q07478,UNIPROT_AC:Q86V81,1
UNIPROT_AC:Q99257,UNIPROT_AC:Q86V81,1
UNIPROT_AC:P08393,UNIPROT_AC:P62269,1
UNIPROT_AC:P88996,UNIPROT_AC:Q14980,1
UNIPROT_AC:P34244,UNIPROT_AC:Q9H1A4,1
UNIPROT_AC:P34244,UNIPROT_AC:Q9UJX4,1
UNIPROT_AC:O41970,UNIPROT_AC:P02545,1
UNIPROT_AC:P16749,UNIPROT_AC:Q9H307,1
UNIPROT_AC:P06492,UNIPROT_AC:P51610,1
UNIPROT_AC:P34244,UNIPROT_AC:Q9UJX6,1
UNIPROT_AC:P34244,UNIPROT_AC:Q9UJX2,1
UNIPROT_AC:P31345,UNIPROT_AC:O00629,1
UNIPROT_AC:O41946,UNIPROT_AC:O00629,1
UNIPROT_AC:O41947,UNIPROT_AC:Q86VP1,1
UNIPROT_AC:P04608,UNIPROT_AC:Q86U86,1
UNIPROT_AC:P03243,UNIPROT_AC:P29590,1
UNIPROT_AC:Q82506,UNIPROT_AC:Q9UKK6,1
UNIPROT_AC:P38890,UNIPROT_AC:P62805,1
UNIPROT_AC:C4QZQ7,UNIPROT_AC:P62805,1
UNIPROT_AC:Q582G4,UNIPROT_AC:P62805,1
UNIPROT_AC:C4QZ45,UNIPROT_AC:P62805,1
NCBI_ACC:NP_044629,UNIPROT_AC:P35579,1
UNIPROT_AC:P88986,UNIPROT_AC:Q86V48,1
UNIPROT_AC:P88986,UNIPROT_AC:Q03001,1
UNIPROT_AC:O41970,UNIPROT_AC:Q03001,1
UNIPROT_AC:P88993,UNIPROT_AC:Q03001,1
UNIPROT_AC:P89884,UNIPROT_AC:Q03001,1
UNIPROT_AC:O41952,UNIPROT_AC:Q03001,1
UNIPROT_AC:P89884,UNIPROT_AC:Q13813,1
UNIPROT_AC:O41957,UNIPROT_AC:Q7Z406,1
UNIPROT_AC:O41970,UNIPROT_AC:Q69YQ0,1
UNIPROT_AC:O41957,UNIPROT_AC:O43707,1
UNIPROT_AC:P88993,UNIPROT_AC:Q01082,1
UNIPROT_AC:O41970,UNIPROT_AC:Q01082,1
UNIPROT_AC:O41946,UNIPROT_AC:Q01082,1
UNIPROT_AC:O41966,UNIPROT_AC:P12814,1
UNIPROT_AC:O41957,UNIPROT_AC:P11021,1
UNIPROT_AC:P19659,UNIPROT_AC:P36956,1
UNIPROT_AC:P88995,UNIPROT_AC:P36956,1
UNIPROT_AC:P03243,UNIPROT_AC:P49959,1
UNIPROT_AC:P03204,UNIPROT_AC:Q06330,1
UNIPROT_AC:Q8AZK7,UNIPROT_AC:P61981,1
UNIPROT_AC:P04618,UNIPROT_AC:O14980,1
UNIPROT_AC:O41957,UNIPROT_AC:Q9UGI0,1
UNIPROT_AC:P06931,UNIPROT_AC:P49023,1
UNIPROT_AC:P16749,UNIPROT_AC:Q07912,1
UNIPROT_AC:Q6VGS8,UNIPROT_AC:Q12959,1
UNIPROT_AC:P36709,UNIPROT_AC:Q12959,1
UNIPROT_AC:Q2Y0F1,UNIPROT_AC:Q12959,1
UNIPROT_AC:P89079,UNIPROT_AC:Q12959,1
UNIPROT_AC:D4N3L3,UNIPROT_AC:Q12959,1
UNIPROT_AC:Q2KRY6,UNIPROT_AC:Q12959,1
UNIPROT_AC:A5JGM8,UNIPROT_AC:P21579,1
UNIPROT_AC:O41949,UNIPROT_AC:Q8N720,1
UNIPROT_AC:P15917,UNIPROT_AC:P46734,1
UNIPROT_AC:O41966,UNIPROT_AC:Q08379,1
UNIPROT_AC:O41957,UNIPROT_AC:Q08379,1
UNIPROT_AC:O41949,UNIPROT_AC:P11310,1
UNIPROT_AC:Q02840,UNIPROT_AC:P15153,1
INTACT:EBI-7355238,UNIPROT_AC:P15153,1
UNIPROT_AC:Q5ZSD5,UNIPROT_AC:Q12983,1
UNIPROT_AC:P88980,UNIPROT_AC:O94972,1
UNIPROT_AC:P88987,UNIPROT_AC:Q96KQ7,1
UNIPROT_AC:Q8ZQ79,UNIPROT_AC:Q15654,1
UNIPROT_AC:P03254,UNIPROT_AC:P18847,1
UNIPROT_AC:P88983,UNIPROT_AC:O43395,1
UNIPROT_AC:P16749,UNIPROT_AC:Q9H446,1
UNIPROT_AC:P89884,UNIPROT_AC:Q92905,1
UNIPROT_AC:O41946,UNIPROT_AC:Q92905,1
UNIPROT_AC:Q00496,UNIPROT_AC:P60880,1
UNIPROT_AC:P88993,UNIPROT_AC:Q96SB8,1
UNIPROT_AC:P12978,UNIPROT_AC:P56524,1
UNIPROT_AC:Q8AZK7,UNIPROT_AC:P56524,1
UNIPROT_AC:O41958,UNIPROT_AC:O15226,1
UNIPROT_AC:P88991,UNIPROT_AC:Q9UHX1,1
UNIPROT_AC:O41970,UNIPROT_AC:Q14789,1
UNIPROT_AC:P88980,UNIPROT_AC:Q14789,1
UNIPROT_AC:P88986,UNIPROT_AC:Q14789,1
UNIPROT_AC:O41957,UNIPROT_AC:Q14789,1
UNIPROT_AC:P03230,UNIPROT_AC:Q92985,1
UNIPROT_AC:P88987,UNIPROT_AC:Q9BUQ8,1
UNIPROT_AC:P03180,UNIPROT_AC:Q13651,1
UNIPROT_AC:P17150,UNIPROT_AC:Q13651,1
UNIPROT_AC:Q9J4B7,UNIPROT_AC:Q13651,1
UNIPROT_AC:Q9Z3B6,UNIPROT_AC:O60603,1
UNIPROT_AC:K0BRG7,UNIPROT_AC:P27487,1
UNIPROT_AC:O41952,UNIPROT_AC:P02795,1
UNIPROT_AC:P07567,UNIPROT_AC:P63172,1
UNIPROT_AC:P08393,UNIPROT_AC:Q9UKL0,1
UNIPROT_AC:O41947,UNIPROT_AC:Q13127,1
UNIPROT_AC:Q99AU3,UNIPROT_AC:O95786,1
UNIPROT_AC:P0C774,UNIPROT_AC:O95786,1
UNIPROT_AC:P03170,UNIPROT_AC:Q03518,1
UNIPROT_AC:P88980,UNIPROT_AC:Q9Y6C2,1
UNIPROT_AC:O41966,UNIPROT_AC:P14625,1
UNIPROT_AC:O41957,UNIPROT_AC:P14625,1
UNIPROT_AC:P16749,UNIPROT_AC:P08123,1
